CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,SupportTickets,Churn
2933,12,21.84,118.21,Month-to-Month,DSL,7,1
2934,31,88.96,1376.93,Month-to-Month,DSL,3,0
2935,34,50.14,2737.18,Month-to-Month,DSL,6,0
2936,49,82.6,2711.08,Two Year,DSL,0,0
2937,57,35.05,3224.37,Month-to-Month,No,8,0
2938,26,66.9,1588.88,One Year,No,9,0
2939,18,70.44,2748.59,Month-to-Month,Fiber Optic,8,0
2940,38,78.51,1029.96,Month-to-Month,DSL,6,0
2941,50,71.32,1015.67,Month-to-Month,DSL,7,0
2942,8,69.57,2925.16,Month-to-Month,Fiber Optic,1,0
2943,41,53.27,3458.82,Two Year,Fiber Optic,9,0
2944,6,27.12,689.96,Month-to-Month,No,9,0
2945,69,28.95,701.67,One Year,DSL,6,0
2946,44,63.38,2869.98,Month-to-Month,Fiber Optic,0,0
2947,64,55.58,1423.47,Month-to-Month,Fiber Optic,2,1
2948,29,71.61,2022.76,Month-to-Month,No,5,0
2949,28,50.48,2063.67,Month-to-Month,Fiber Optic,4,0
2950,11,88.79,974.91,Month-to-Month,Fiber Optic,4,0
2951,65,106.4,106.44,Month-to-Month,Fiber Optic,8,0
2952,19,49.89,4280.44,Month-to-Month,No,5,1
2953,9,39.3,3603.51,Two Year,DSL,2,1
2954,27,31.62,3483.64,Month-to-Month,DSL,1,0
2955,34,81.63,2777.88,One Year,Fiber Optic,8,0
2956,44,64.39,3534.75,Month-to-Month,DSL,9,0
2957,68,38.8,4684.87,Month-to-Month,Fiber Optic,3,1
2958,15,85.31,3361.8,Two Year,No,4,0
2959,51,34.85,1398.95,One Year,Fiber Optic,8,0
2960,13,75.43,2895.74,Month-to-Month,Fiber Optic,4,0
2961,49,72.71,2267.39,Month-to-Month,Fiber Optic,6,0
2962,70,93.42,2826.45,Month-to-Month,No,1,1
2963,56,25.51,2636.29,One Year,No,1,1
2964,51,108.79,4308.0,Month-to-Month,Fiber Optic,3,0
2965,37,90.3,3293.82,One Year,Fiber Optic,7,1
2966,17,41.61,1024.92,Month-to-Month,DSL,1,1
2967,58,38.34,408.78,Month-to-Month,DSL,9,1
2968,29,63.17,2179.38,Two Year,DSL,6,1
2969,33,101.76,176.49,Two Year,DSL,0,0
2970,60,104.29,1659.66,Month-to-Month,Fiber Optic,8,0
2971,55,72.05,1903.31,Two Year,Fiber Optic,9,1
2972,10,106.08,1940.39,One Year,DSL,5,0
2973,47,20.54,4898.82,One Year,No,0,0
2974,23,23.52,1589.11,Two Year,Fiber Optic,9,0
2975,21,111.18,1399.61,Month-to-Month,Fiber Optic,5,0
2976,13,97.53,733.97,One Year,Fiber Optic,4,0
2977,33,65.07,2603.94,Two Year,Fiber Optic,4,1
2978,24,95.36,853.0,Month-to-Month,DSL,4,0
2979,11,115.56,3119.84,Month-to-Month,Fiber Optic,3,0
2980,17,97.21,860.28,Month-to-Month,DSL,6,0
2981,68,104.24,2925.7,One Year,Fiber Optic,8,0
2982,47,96.06,4148.72,One Year,DSL,3,0
2983,25,36.82,308.37,Month-to-Month,Fiber Optic,1,0
2984,21,103.36,2156.76,Month-to-Month,DSL,1,0
2985,12,39.51,2359.14,Month-to-Month,Fiber Optic,1,1
2986,37,109.26,3976.25,Month-to-Month,DSL,6,0
2987,42,65.86,2392.79,Month-to-Month,No,3,0
2988,17,87.7,2880.93,Month-to-Month,No,3,0
2989,48,69.72,3976.9,One Year,DSL,0,0
2990,28,29.4,2842.82,Month-to-Month,DSL,3,0
2991,41,49.07,1855.67,Two Year,Fiber Optic,5,0
2992,47,118.37,520.63,Month-to-Month,DSL,1,0
2993,18,116.07,3676.59,Two Year,DSL,3,0
2994,71,52.05,4368.58,Month-to-Month,DSL,6,1
2995,13,119.63,4853.32,One Year,Fiber Optic,8,0
2996,13,104.56,4640.34,Month-to-Month,DSL,1,0
2997,31,81.1,4007.35,Month-to-Month,DSL,7,0
2998,2,24.01,3253.01,Month-to-Month,Fiber Optic,5,1
2999,16,110.14,3929.15,Month-to-Month,DSL,7,1
3000,9,75.74,2217.21,One Year,DSL,1,0
3001,38,106.85,3014.4,Month-to-Month,No,0,0
3002,54,103.44,1808.63,Two Year,Fiber Optic,6,0
3003,56,103.3,1700.88,Month-to-Month,DSL,8,0
3004,45,89.82,3807.79,Two Year,DSL,8,0
3005,34,49.14,2324.27,Month-to-Month,Fiber Optic,1,0
3006,9,53.62,1139.59,Month-to-Month,DSL,3,0
3007,8,50.85,1089.5,Month-to-Month,No,0,1
3008,7,22.0,4309.94,Two Year,Fiber Optic,6,0
3009,36,78.26,3421.03,Month-to-Month,No,1,1
3010,18,89.88,2775.63,Month-to-Month,No,3,0
3011,3,105.39,2064.6,Month-to-Month,Fiber Optic,1,1
3012,28,34.02,2211.01,Month-to-Month,Fiber Optic,0,1
3013,70,74.42,381.43,Month-to-Month,No,6,0
3014,44,20.8,2329.06,Month-to-Month,Fiber Optic,5,0
3015,21,29.51,3997.73,One Year,DSL,1,1
3016,28,25.42,2001.13,One Year,Fiber Optic,3,1
3017,54,92.55,1979.55,Two Year,DSL,2,1
3018,54,28.11,177.01,Month-to-Month,Fiber Optic,2,0
3019,65,91.65,2343.39,Month-to-Month,Fiber Optic,2,0
3020,21,44.96,224.15,Two Year,No,3,0
3021,13,107.77,2894.71,Month-to-Month,Fiber Optic,0,0
3022,57,101.31,2583.24,Month-to-Month,No,0,1
3023,49,115.78,4216.04,Two Year,DSL,6,1
3024,54,108.38,2950.72,Month-to-Month,DSL,4,0
3025,10,113.33,1684.79,Month-to-Month,No,2,0
3026,53,105.87,2629.53,Month-to-Month,Fiber Optic,8,0
3027,44,89.34,3528.56,Month-to-Month,Fiber Optic,4,0
3028,47,37.03,560.42,Month-to-Month,DSL,9,1
3029,53,47.17,3143.26,Month-to-Month,Fiber Optic,2,0
3030,46,41.27,4591.47,Month-to-Month,No,8,0
3031,13,80.36,1565.74,Two Year,DSL,0,0
3032,37,70.36,3170.46,Month-to-Month,Fiber Optic,8,0
3033,24,106.71,4124.51,One Year,DSL,4,0
3034,2,115.27,2607.85,Month-to-Month,DSL,5,0
3035,14,60.49,3618.1,Two Year,Fiber Optic,1,0
3036,10,70.64,1623.95,Two Year,DSL,7,0
3037,35,117.15,1599.69,Two Year,DSL,2,0
3038,25,47.62,3371.16,Two Year,Fiber Optic,0,0
3039,3,99.24,3556.5,Month-to-Month,Fiber Optic,6,1
3040,17,42.52,4691.35,Month-to-Month,DSL,2,1
3041,12,88.15,1201.71,Month-to-Month,No,3,1
3042,54,45.36,2394.27,Month-to-Month,DSL,4,0
3043,24,108.37,1327.52,Month-to-Month,No,0,0
3044,29,76.15,492.45,Month-to-Month,Fiber Optic,8,0
3045,43,38.59,2075.83,Month-to-Month,DSL,6,0
3046,25,42.44,1933.0,Two Year,DSL,1,1
3047,60,69.38,1425.13,One Year,DSL,0,0
3048,65,116.16,1555.27,Month-to-Month,DSL,1,0
3049,28,96.96,1866.02,Month-to-Month,Fiber Optic,2,0
3050,16,68.83,4945.3,One Year,DSL,2,0
3051,47,53.77,3936.49,Month-to-Month,DSL,7,1
3052,58,74.93,449.87,Month-to-Month,Fiber Optic,4,1
3053,27,94.84,4374.82,Month-to-Month,DSL,8,1
3054,53,98.39,3203.19,Month-to-Month,Fiber Optic,2,0
3055,42,52.46,4463.91,Month-to-Month,DSL,5,0
3056,59,92.12,1774.38,One Year,Fiber Optic,3,0
3057,47,85.78,2376.14,Month-to-Month,Fiber Optic,7,0
3058,34,115.91,4491.51,Month-to-Month,Fiber Optic,0,0
3059,37,113.11,1435.61,One Year,DSL,3,1
3060,6,98.94,4585.95,One Year,DSL,6,0
3061,7,92.34,4159.65,Month-to-Month,DSL,8,0
3062,25,47.4,4904.73,One Year,DSL,0,0
3063,33,104.6,1688.86,Two Year,DSL,7,0
3064,55,62.75,1255.19,Two Year,Fiber Optic,1,1
3065,58,47.22,1721.25,One Year,Fiber Optic,3,0
3066,7,58.42,4777.78,One Year,No,3,1
3067,57,103.59,1732.06,Month-to-Month,Fiber Optic,7,0
3068,12,34.86,2869.54,One Year,Fiber Optic,1,1
3069,16,65.62,2078.03,One Year,No,6,0
3070,43,69.24,2041.48,Month-to-Month,Fiber Optic,2,0
3071,7,23.66,1047.56,Month-to-Month,Fiber Optic,8,0
3072,51,39.57,2731.69,One Year,No,4,0
3073,32,102.67,4262.08,Two Year,No,7,0
3074,8,103.08,342.48,Month-to-Month,Fiber Optic,4,0
3075,45,49.24,4457.21,Month-to-Month,Fiber Optic,0,0
3076,59,107.49,3360.82,One Year,Fiber Optic,8,1
3077,4,97.18,3122.02,Month-to-Month,Fiber Optic,9,0
3078,67,61.79,3166.91,Month-to-Month,No,6,1
3079,29,94.84,1551.72,Month-to-Month,DSL,3,0
3080,29,116.13,2134.21,Month-to-Month,No,6,0
3081,28,65.9,4016.52,One Year,Fiber Optic,4,0
3082,44,43.84,1601.27,Month-to-Month,DSL,9,1
3083,4,114.18,2403.1,Month-to-Month,Fiber Optic,8,0
3084,9,80.37,196.2,Month-to-Month,Fiber Optic,1,0
3085,5,30.53,3694.44,Month-to-Month,DSL,3,0
3086,56,77.27,2146.74,One Year,No,5,0
3087,50,70.06,2674.26,Month-to-Month,Fiber Optic,4,1
3088,15,105.56,661.98,Month-to-Month,Fiber Optic,0,0
3089,32,73.07,4959.4,Month-to-Month,No,8,0
3090,28,45.52,1582.09,Month-to-Month,No,8,0
3091,22,87.56,3211.45,One Year,No,2,0
3092,17,74.26,2948.06,Month-to-Month,Fiber Optic,3,0
3093,59,43.3,3946.95,Two Year,Fiber Optic,3,0
3094,71,77.36,1539.8,Month-to-Month,DSL,9,1
3095,57,102.15,3804.04,Month-to-Month,Fiber Optic,7,0
3096,26,22.86,1974.26,One Year,No,5,0
3097,25,83.09,2114.69,Two Year,Fiber Optic,1,0
3098,10,54.96,3396.29,Two Year,DSL,3,1
3099,45,49.27,3943.0,Month-to-Month,DSL,0,0
3100,11,59.26,3367.65,Month-to-Month,No,2,0
3101,53,54.2,4509.41,Two Year,No,3,0
3102,68,103.22,1497.28,Month-to-Month,Fiber Optic,7,0
3103,28,47.48,4513.02,Two Year,Fiber Optic,2,0
3104,65,93.32,741.23,One Year,DSL,4,1
3105,49,29.41,3331.7,Two Year,Fiber Optic,0,1
3106,47,115.14,2783.39,Two Year,Fiber Optic,3,0
3107,52,82.23,2523.72,Month-to-Month,Fiber Optic,1,1
3108,54,90.67,1623.47,One Year,DSL,3,0
3109,60,49.8,2568.29,Month-to-Month,Fiber Optic,4,0
3110,57,61.21,892.69,Month-to-Month,DSL,2,0
3111,47,42.38,1909.67,Month-to-Month,No,5,0
3112,31,113.25,583.54,Month-to-Month,No,1,0
3113,46,68.81,2902.05,One Year,No,4,0
3114,26,83.04,569.26,Two Year,No,3,1
3115,5,93.43,885.69,Month-to-Month,Fiber Optic,4,0
3116,52,57.11,518.79,Month-to-Month,DSL,8,0
3117,54,92.01,1968.42,Two Year,Fiber Optic,5,0
3118,33,87.6,4225.6,Two Year,DSL,6,0
3119,50,90.57,4543.79,One Year,Fiber Optic,7,0
3120,38,68.92,452.26,One Year,DSL,8,1
3121,27,58.29,3209.3,Two Year,Fiber Optic,4,0
3122,15,42.21,3453.49,Month-to-Month,Fiber Optic,7,0
3123,61,102.46,2715.47,Two Year,DSL,1,1
3124,21,80.84,3368.23,Two Year,DSL,9,0
3125,46,64.44,1245.08,Two Year,Fiber Optic,8,0
3126,69,114.4,2499.26,Month-to-Month,Fiber Optic,1,0
3127,6,24.78,2015.29,Two Year,Fiber Optic,4,0
3128,38,105.02,539.57,Month-to-Month,DSL,5,0
3129,62,119.76,3165.23,Month-to-Month,Fiber Optic,3,1
3130,62,108.69,2526.55,Two Year,Fiber Optic,7,0
3131,46,101.04,1448.35,Month-to-Month,Fiber Optic,9,0
3132,13,57.43,2421.06,Month-to-Month,DSL,2,0
3133,3,43.13,3898.96,Two Year,No,4,0
3134,6,93.49,4028.12,Two Year,DSL,1,0
3135,8,50.46,3282.68,Two Year,DSL,2,1
3136,44,37.6,2391.96,Month-to-Month,Fiber Optic,7,0
3137,33,98.65,2921.17,One Year,DSL,4,1
3138,50,51.25,1986.58,Month-to-Month,No,2,0
3139,11,111.44,720.13,One Year,DSL,4,0
3140,28,104.06,1989.54,Month-to-Month,DSL,8,0
3141,70,104.76,2698.63,One Year,DSL,2,0
3142,41,97.16,3034.29,Month-to-Month,Fiber Optic,9,0
3143,16,108.09,4685.42,Two Year,DSL,6,0
3144,68,100.57,3908.93,Month-to-Month,DSL,7,1
3145,48,80.25,844.76,One Year,DSL,4,1
3146,56,49.58,953.49,Month-to-Month,Fiber Optic,2,0
3147,64,108.82,592.42,One Year,Fiber Optic,5,1
3148,59,104.06,3717.09,Month-to-Month,Fiber Optic,2,0
3149,62,67.29,3560.0,Month-to-Month,Fiber Optic,8,0
3150,11,23.91,4933.18,One Year,DSL,1,1
3151,18,83.85,2657.91,Two Year,No,2,0
3152,19,25.06,4149.43,Month-to-Month,Fiber Optic,6,0
3153,55,112.63,2924.56,Month-to-Month,DSL,9,0
3154,26,116.16,4383.02,One Year,Fiber Optic,7,0
3155,6,38.95,3633.0,Two Year,Fiber Optic,4,0
3156,4,87.64,3250.13,Month-to-Month,DSL,4,0
3157,29,29.23,2869.1,Two Year,DSL,4,1
3158,59,92.95,3642.56,Two Year,DSL,3,0
3159,17,54.73,2156.3,Month-to-Month,No,8,0
3160,43,88.11,573.23,Month-to-Month,DSL,5,0
3161,66,57.29,295.93,One Year,Fiber Optic,7,0
3162,34,34.56,2447.22,Two Year,DSL,7,0
3163,8,60.61,3036.53,One Year,DSL,4,0
3164,13,31.27,486.36,Month-to-Month,DSL,8,0
3165,8,77.69,1505.83,Month-to-Month,DSL,1,0
3166,65,24.1,1677.96,Month-to-Month,DSL,7,1
3167,43,72.73,2857.7,One Year,Fiber Optic,2,0
3168,39,108.64,1464.56,Month-to-Month,Fiber Optic,6,1
3169,59,103.79,568.68,Month-to-Month,Fiber Optic,8,0
3170,44,108.28,907.8,Month-to-Month,DSL,4,0
3171,9,112.2,952.34,Month-to-Month,No,7,0
3172,37,30.45,4229.21,Month-to-Month,No,3,0
3173,36,32.87,1493.17,Month-to-Month,DSL,0,1
3174,28,75.7,3601.99,Two Year,No,0,0
3175,42,109.4,2882.41,Month-to-Month,DSL,5,0
3176,43,117.43,4887.49,Month-to-Month,Fiber Optic,7,0
3177,42,24.63,1436.83,Month-to-Month,DSL,9,0
3178,66,55.58,876.03,Month-to-Month,Fiber Optic,1,0
3179,55,41.29,354.99,Month-to-Month,Fiber Optic,3,0
3180,48,95.6,1280.7,Month-to-Month,DSL,2,1
3181,22,84.02,3451.95,Month-to-Month,Fiber Optic,8,1
3182,27,31.99,517.77,Two Year,Fiber Optic,2,0
3183,67,68.35,1299.04,Month-to-Month,Fiber Optic,7,1
3184,13,88.54,4291.01,Month-to-Month,No,6,0
3185,45,97.9,2956.47,Two Year,No,0,0
3186,10,22.01,440.66,Month-to-Month,No,7,0
3187,9,109.05,333.65,One Year,No,8,0
3188,54,76.93,399.5,Month-to-Month,DSL,7,0
3189,27,101.19,4715.19,Month-to-Month,DSL,9,0
3190,34,100.79,4264.37,Month-to-Month,DSL,9,0
3191,1,38.99,4240.21,Two Year,No,0,0
3192,32,31.02,4628.66,Month-to-Month,DSL,6,0
3193,71,92.13,2575.75,Month-to-Month,DSL,8,0
3194,67,35.64,1311.99,Month-to-Month,DSL,4,1
3195,20,104.99,2066.61,Month-to-Month,DSL,1,1
3196,35,92.62,3622.43,Two Year,DSL,7,1
3197,17,104.18,4392.56,Month-to-Month,Fiber Optic,8,0
3198,18,49.9,2231.95,Two Year,DSL,6,0
3199,45,51.66,2723.37,Month-to-Month,Fiber Optic,4,0
3200,53,87.12,4665.74,Two Year,No,7,1
3201,68,23.14,626.74,Month-to-Month,Fiber Optic,5,0
3202,65,92.65,4325.27,Two Year,DSL,3,0
3203,1,103.58,880.61,Month-to-Month,No,0,0
3204,58,61.52,2470.92,One Year,Fiber Optic,5,0
3205,26,96.49,1170.27,One Year,DSL,7,0
3206,20,37.46,3054.44,Month-to-Month,Fiber Optic,2,1
3207,10,52.23,2837.01,Two Year,Fiber Optic,6,0
3208,59,117.43,1962.04,One Year,Fiber Optic,6,1
3209,41,118.63,4330.19,Two Year,DSL,8,0
3210,5,71.26,3333.09,Month-to-Month,Fiber Optic,0,0
3211,65,113.43,3633.91,Month-to-Month,Fiber Optic,4,0
3212,17,72.27,838.23,Two Year,DSL,7,0
3213,22,49.16,4427.51,Month-to-Month,Fiber Optic,2,0
3214,41,46.69,918.5,Month-to-Month,DSL,4,0
3215,68,112.95,1191.65,Two Year,Fiber Optic,0,0
3216,69,37.24,727.47,Month-to-Month,DSL,8,0
3217,11,77.96,2257.76,Month-to-Month,DSL,3,0
3218,56,75.55,4449.78,Month-to-Month,No,4,0
3219,51,93.96,1336.99,Two Year,Fiber Optic,2,0
3220,21,69.92,1931.39,Two Year,DSL,1,0
3221,26,47.23,4245.73,Two Year,Fiber Optic,6,1
3222,19,36.94,3127.29,One Year,Fiber Optic,4,1
3223,60,82.08,3782.92,Month-to-Month,No,9,0
3224,71,91.9,1148.6,Month-to-Month,Fiber Optic,2,0
3225,47,76.95,3610.8,Month-to-Month,Fiber Optic,1,0
3226,71,93.84,1215.29,Month-to-Month,No,9,0
3227,26,34.15,4937.84,Month-to-Month,Fiber Optic,5,1
3228,40,108.25,2843.44,Two Year,DSL,9,0
3229,5,78.24,3508.63,Two Year,Fiber Optic,5,1
3230,21,32.68,680.17,Month-to-Month,Fiber Optic,2,1
3231,4,66.19,1328.21,Two Year,Fiber Optic,8,0
3232,23,104.48,784.73,Two Year,DSL,0,0
3233,15,109.76,2011.84,One Year,Fiber Optic,2,0
3234,8,46.46,1492.27,Month-to-Month,DSL,0,0
3235,41,91.13,3691.32,Month-to-Month,DSL,6,1
3236,19,30.0,632.67,Month-to-Month,DSL,1,1
3237,46,23.35,3785.09,Month-to-Month,Fiber Optic,3,0
3238,28,76.04,323.95,Month-to-Month,DSL,3,1
3239,68,89.48,1089.89,Two Year,Fiber Optic,7,0
3240,15,99.58,3980.63,Month-to-Month,Fiber Optic,3,0
3241,37,54.02,3739.61,Month-to-Month,Fiber Optic,2,1
3242,1,20.65,2434.0,Month-to-Month,Fiber Optic,9,0
3243,67,67.95,344.92,One Year,DSL,2,1
3244,24,21.59,3088.48,Month-to-Month,DSL,4,1
3245,27,29.2,2092.95,Month-to-Month,No,5,0
3246,40,52.67,1650.99,Two Year,Fiber Optic,6,1
3247,63,63.72,3238.01,Month-to-Month,Fiber Optic,4,1
3248,61,47.95,2239.41,Two Year,Fiber Optic,6,0
3249,36,78.19,552.86,Month-to-Month,DSL,3,0
3250,24,25.53,4588.16,Month-to-Month,Fiber Optic,4,0
3251,24,34.46,3914.62,Month-to-Month,DSL,5,0
3252,4,89.53,376.25,One Year,No,8,0
3253,67,34.21,2672.81,Two Year,DSL,5,0
3254,34,83.98,508.55,Month-to-Month,Fiber Optic,9,1
3255,57,25.47,4202.72,Month-to-Month,DSL,0,1
3256,49,60.74,3103.77,Month-to-Month,No,6,0
3257,53,37.74,945.0,One Year,No,2,0
3258,23,30.96,201.63,Month-to-Month,DSL,5,1
3259,69,76.7,254.75,Month-to-Month,DSL,1,0
3260,53,112.83,2586.09,Month-to-Month,DSL,6,1
3261,62,25.48,3698.43,Month-to-Month,Fiber Optic,0,1
3262,41,62.16,692.12,Two Year,DSL,1,0
3263,57,90.75,1184.29,One Year,Fiber Optic,8,0
3264,60,66.27,1703.57,Month-to-Month,DSL,8,0
3265,54,100.65,1168.58,Month-to-Month,Fiber Optic,6,0
3266,70,37.96,2017.55,Month-to-Month,Fiber Optic,1,0
3267,57,115.96,2842.11,Month-to-Month,Fiber Optic,4,0
3268,10,58.52,3456.19,One Year,Fiber Optic,3,0
3269,40,54.16,4822.5,Month-to-Month,DSL,1,0
3270,7,107.46,4661.13,Month-to-Month,Fiber Optic,1,1
3271,38,76.39,2893.62,Month-to-Month,Fiber Optic,9,0
3272,61,71.64,3697.34,One Year,Fiber Optic,7,0
3273,3,92.7,4759.27,Month-to-Month,DSL,4,1
3274,51,77.98,509.01,Two Year,Fiber Optic,7,0
3275,47,36.25,127.61,One Year,No,1,0
3276,68,87.42,246.02,One Year,No,1,0
3277,38,33.35,2860.41,One Year,Fiber Optic,2,0
3278,36,100.59,3837.88,Month-to-Month,Fiber Optic,9,0
3279,41,118.97,1898.67,Month-to-Month,DSL,7,0
3280,69,57.74,2771.67,Two Year,DSL,7,0
3281,13,64.48,2630.19,Two Year,Fiber Optic,2,0
3282,58,24.64,564.38,One Year,DSL,0,0
3283,50,21.37,1675.78,One Year,DSL,6,0
3284,30,112.14,195.23,Month-to-Month,No,3,0
3285,62,32.86,642.46,Month-to-Month,No,2,0
3286,25,64.58,4078.11,Two Year,No,4,0
3287,27,101.54,4164.13,Two Year,DSL,5,0
3288,51,108.93,4029.54,Month-to-Month,No,0,1
3289,57,71.94,3661.41,Month-to-Month,DSL,8,0
3290,47,76.5,3987.23,Month-to-Month,Fiber Optic,5,1
3291,39,86.97,3387.81,Month-to-Month,Fiber Optic,2,0
3292,16,116.14,3382.18,Month-to-Month,Fiber Optic,0,0
3293,22,80.27,3370.07,One Year,No,8,0
3294,54,75.95,2618.81,Month-to-Month,DSL,1,1
3295,21,21.45,1880.4,One Year,Fiber Optic,9,1
3296,16,28.09,3677.96,One Year,DSL,5,1
3297,59,77.72,1563.37,Two Year,No,5,1
3298,31,113.62,2760.22,Two Year,Fiber Optic,2,0
3299,42,106.67,2223.44,Month-to-Month,Fiber Optic,5,0
3300,32,118.26,1455.45,One Year,Fiber Optic,1,0
3301,59,72.78,4875.98,Month-to-Month,Fiber Optic,7,0
3302,34,98.79,1367.88,Two Year,Fiber Optic,0,0
3303,9,104.04,1615.54,Month-to-Month,DSL,5,0
3304,11,84.8,891.78,Two Year,Fiber Optic,0,1
3305,10,53.87,4132.61,Month-to-Month,No,8,0
3306,17,67.0,2974.29,Month-to-Month,No,8,0
3307,68,105.79,3103.89,Month-to-Month,DSL,5,0
3308,48,49.85,4120.75,One Year,DSL,5,1
3309,52,112.37,1780.31,Month-to-Month,Fiber Optic,8,0
3310,25,42.98,1048.8,Month-to-Month,Fiber Optic,4,0
3311,21,94.95,1072.19,Two Year,DSL,8,0
3312,65,83.06,3689.84,Month-to-Month,Fiber Optic,4,1
3313,63,94.96,3109.16,Month-to-Month,No,3,0
3314,51,63.73,1111.06,Month-to-Month,Fiber Optic,1,0
3315,36,113.26,810.82,Month-to-Month,DSL,1,0
3316,66,83.25,691.37,One Year,No,0,0
3317,15,48.83,3176.21,Month-to-Month,Fiber Optic,9,0
3318,39,83.85,100.58,Two Year,Fiber Optic,2,0
3319,70,48.68,189.76,Month-to-Month,DSL,0,0
3320,1,49.36,2008.81,Two Year,Fiber Optic,5,0
3321,23,59.96,3487.61,One Year,Fiber Optic,6,0
3322,39,105.24,3505.69,Two Year,Fiber Optic,8,1
3323,57,70.03,2207.58,Month-to-Month,DSL,6,0
3324,34,87.89,3486.26,Month-to-Month,Fiber Optic,3,0
3325,41,59.2,2653.37,Month-to-Month,DSL,3,0
3326,13,46.36,4886.96,Two Year,DSL,7,0
3327,70,115.46,896.06,Month-to-Month,Fiber Optic,3,0
3328,6,80.36,3043.27,Two Year,No,0,0
3329,52,113.4,2507.07,Month-to-Month,DSL,8,1
3330,3,40.34,1052.89,Month-to-Month,DSL,2,0
3331,63,34.69,3774.95,Month-to-Month,Fiber Optic,0,1
3332,49,105.58,1449.99,Month-to-Month,Fiber Optic,8,0
3333,47,88.09,1970.38,Two Year,Fiber Optic,9,1
3334,55,38.66,1936.67,Month-to-Month,DSL,9,0
3335,64,46.94,1296.6,Month-to-Month,DSL,4,0
3336,65,100.07,2210.46,Month-to-Month,Fiber Optic,8,0
3337,67,65.39,2419.39,One Year,Fiber Optic,2,0
3338,15,87.05,3746.69,Month-to-Month,No,5,0
3339,32,51.84,3848.84,Month-to-Month,Fiber Optic,6,1
3340,68,58.12,876.92,One Year,Fiber Optic,4,1
3341,18,119.07,3004.58,Month-to-Month,No,7,0
3342,43,44.76,4491.37,Month-to-Month,DSL,9,0
3343,35,70.65,633.05,Month-to-Month,Fiber Optic,5,1
3344,58,104.44,2417.28,One Year,DSL,5,0
3345,33,43.92,3776.73,Two Year,DSL,6,0
3346,14,61.52,3096.31,Two Year,DSL,7,0
3347,34,81.51,592.87,Two Year,DSL,1,1
3348,61,68.12,2043.37,Two Year,No,6,1
3349,4,65.95,2585.47,Month-to-Month,Fiber Optic,8,0
3350,59,56.25,4979.64,Month-to-Month,No,0,0
3351,29,78.66,975.18,Month-to-Month,Fiber Optic,0,0
3352,6,82.44,4913.88,Month-to-Month,Fiber Optic,6,0
3353,49,85.33,1943.13,One Year,DSL,4,0
3354,40,27.04,1081.57,Two Year,Fiber Optic,0,0
3355,65,83.1,2129.13,Month-to-Month,Fiber Optic,0,0
3356,69,115.32,3108.58,Month-to-Month,DSL,1,0
3357,27,74.1,1146.14,One Year,Fiber Optic,9,0
3358,6,91.53,1528.05,Month-to-Month,DSL,8,1
3359,13,75.67,4287.28,Month-to-Month,Fiber Optic,2,0
3360,64,105.47,4995.15,One Year,Fiber Optic,8,0
3361,62,112.96,1659.05,Month-to-Month,No,5,1
3362,19,38.42,829.4,Two Year,DSL,9,0
3363,43,63.69,3986.54,Two Year,Fiber Optic,5,0
3364,20,59.24,3042.23,Month-to-Month,Fiber Optic,6,0
3365,68,60.52,591.97,Month-to-Month,DSL,9,0
3366,44,32.55,4739.18,One Year,Fiber Optic,7,1
3367,23,101.36,482.44,Month-to-Month,DSL,2,0
3368,2,23.58,3164.25,Month-to-Month,DSL,7,0
3369,22,72.82,2177.29,Two Year,DSL,5,1
3370,57,86.19,2827.46,Month-to-Month,No,5,0
3371,7,40.75,1144.75,Month-to-Month,DSL,2,1
3372,56,110.59,3471.74,Month-to-Month,Fiber Optic,5,0
3373,67,103.85,4802.63,Month-to-Month,DSL,7,0
3374,16,67.11,2346.29,Month-to-Month,DSL,6,0
3375,51,61.11,2662.5,Month-to-Month,DSL,9,0
3376,12,43.66,1275.08,Month-to-Month,Fiber Optic,9,0
3377,53,93.0,4470.15,Month-to-Month,DSL,6,0
3378,5,33.17,4858.75,Two Year,DSL,2,0
3379,27,88.02,3952.85,Two Year,No,9,0
3380,12,104.25,2759.59,Month-to-Month,Fiber Optic,2,0
3381,17,42.85,4788.3,Month-to-Month,DSL,4,0
3382,6,106.64,853.87,One Year,Fiber Optic,4,0
3383,5,23.33,2444.61,One Year,DSL,8,0
3384,57,111.28,2734.27,Two Year,Fiber Optic,8,0
3385,28,31.84,2510.39,One Year,DSL,9,1
3386,69,84.58,4031.85,Month-to-Month,DSL,4,0
3387,59,45.01,3384.97,Month-to-Month,DSL,4,0
3388,33,103.66,720.63,Two Year,DSL,5,0
3389,62,71.23,1797.61,Two Year,No,7,0
3390,50,33.52,1761.48,Month-to-Month,DSL,5,1
3391,19,77.1,2871.6,Month-to-Month,DSL,5,0
3392,69,60.79,1528.15,Month-to-Month,Fiber Optic,8,0
3393,66,86.14,674.63,Month-to-Month,Fiber Optic,0,0
3394,47,108.19,3303.05,Month-to-Month,DSL,3,1
3395,39,60.94,4270.08,Two Year,DSL,9,0
3396,68,48.99,4664.88,One Year,DSL,9,0
3397,33,21.45,4865.63,Two Year,DSL,1,0
3398,13,77.48,3927.47,Two Year,DSL,8,0
3399,54,60.23,784.54,Month-to-Month,DSL,2,0
3400,7,57.46,4280.25,One Year,Fiber Optic,9,0
